name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
amsterdam,5/24/22,60.6,53.8,56.8,60.6,53.8,56.8,50.3,79.5,0.052,100,41.67,rain,0,0,29.4,20.7,244.6,1004.1,77.9,17.5,103.5,8.9,5,,2022-05-24T05:32:44,2022-05-24T21:42:37,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/25/22,62.3,49,56.4,62.3,46.3,56,48.8,77.1,0.006,100,4.17,rain,0,0,38.1,26.8,225.9,1013.1,71.7,16.3,182,15.7,10,,2022-05-25T05:31:34,2022-05-25T21:43:59,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/26/22,63.8,56.9,60.2,63.8,56.9,60.2,52.5,76.1,0.005,100,8.33,rain,0,0,35.2,23.5,244.6,1018.7,81.9,15.7,206.3,18,9,,2022-05-26T05:30:25,2022-05-26T21:45:18,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/27/22,60,55.2,57.3,60,55.2,57.3,47.2,69.8,0.037,100,12.5,rain,0,0,32.3,22.6,283.8,1021.1,81.6,15.8,157.9,13.6,7,,2022-05-27T05:29:20,2022-05-27T21:46:36,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/28/22,58,48.4,54,58,46.1,53.9,43.8,68.8,0.029,100,12.5,rain,0,0,26.3,17.5,317.6,1021.9,54.9,19.4,200.4,17.2,10,,2022-05-28T05:28:17,2022-05-28T21:47:52,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/29/22,56.1,46.3,51.5,56.1,44,50.6,43.9,75.8,0.044,100,41.67,rain,0,0,24.3,16.6,338.5,1016.5,87,20.7,111.1,9.6,4,,2022-05-29T05:27:17,2022-05-29T21:49:07,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/30/22,57.3,42.9,50.8,57.3,41.5,50.6,42,72.9,0.004,100,8.33,rain,0,0,16.6,11.3,323.5,1014,79.8,24.2,139.4,12,5,,2022-05-30T05:26:19,2022-05-30T21:50:19,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/31/22,61.9,46,54.4,61.9,44.3,53.8,44.6,71.3,0.074,100,12.5,rain,0,0,18.3,7.9,120.6,1013.2,93.8,22.3,185,15.9,9,,2022-05-31T05:25:25,2022-05-31T21:51:29,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/1/22,59.4,49,54.3,59.4,45.6,53.9,47.4,78.1,0.15,100,20.83,rain,0,0,23.9,15.5,264.6,1015,64.1,21.3,160.8,13.8,6,,2022-06-01T05:24:33,2022-06-01T21:52:37,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/2/22,63.6,44.1,55.6,63.6,44.1,55.5,46.1,72.5,0.002,100,4.17,rain,0,0,17.4,10.6,17.1,1021.2,48.9,18.6,233.9,14.3,10,,2022-06-02T05:23:44,2022-06-02T21:53:44,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/3/22,71.9,51.7,61.8,71.9,51.7,61.8,48.4,63.2,0,0,0,,0,0,24.5,16.1,56.2,1019.2,46,23.9,275.7,23.7,8,,2022-06-03T05:22:58,2022-06-03T21:54:47,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/4/22,67.5,52.9,59.8,67.5,52.9,59.8,50.6,72.5,0,0,0,,0,0,28.3,17.5,43.9,1020.9,73.2,21,197.9,17,9,,2022-06-04T05:22:15,2022-06-04T21:55:49,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/5/22,67.7,54,60.4,67.7,54,60.4,55.5,84.5,0.682,100,37.5,rain,0,0,24.9,18.2,37.9,1014.7,91.6,10.9,89,7.7,6,,2022-06-05T05:21:35,2022-06-05T21:56:48,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/6/22,61.3,54.4,57.3,61.3,54.4,57.3,53.1,86.1,0.426,100,58.33,rain,0,0,34.6,22.9,245.2,1012.6,94,11.6,74.9,6.3,3,,2022-06-06T05:20:58,2022-06-06T21:57:45,0.23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/7/22,63.6,54.7,58.4,63.6,54.7,58.4,50.7,76,0,0,0,,0,0,23.5,17.6,259.8,1012,80.9,16,216,18.5,9,,2022-06-07T05:20:24,2022-06-07T21:58:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/8/22,65,53.9,60,65,53.9,60,55.9,86.5,0.15,100,33.33,rain,0,0,23.2,14.5,199.6,1006.8,97.1,10.8,79.6,6.9,3,,2022-06-08T05:19:54,2022-06-08T21:59:30,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/9/22,66,55.3,61.2,66,55.3,61.2,52.1,73.4,0.003,100,4.17,rain,0,0,22.2,14.9,263.3,1013.4,35.2,17.8,267.1,23,10,,2022-06-09T05:19:26,2022-06-09T22:00:19,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/10/22,69.9,55.8,63.2,69.9,55.8,63.2,55.3,75.9,0,0,0,,0,0,29,18.9,217.2,1019.9,68.9,17.9,234,20.2,10,,2022-06-10T05:19:02,2022-06-10T22:01:06,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/11/22,68.1,57,63.2,68.1,57,63.2,51.7,67.5,0,0,0,,0,0,22.4,17,244.7,1021.6,17.4,16.3,278.6,24,10,,2022-06-11T05:18:40,2022-06-11T22:01:49,0.4,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/12/22,65.5,54.3,60.6,65.5,54.3,60.6,51.6,72.9,0,0,0,,0,0,24,15.5,259.7,1022.2,49.2,15.7,331.4,28.7,9,,2022-06-12T05:18:22,2022-06-12T22:02:30,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/13/22,61.8,52.5,58.6,61.8,52.5,58.6,48.8,70.4,0.001,100,4.17,rain,0,0,24.6,15.6,296.9,1022.7,60.3,17.8,301.5,26.1,10,,2022-06-13T05:18:07,2022-06-13T22:03:07,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/14/22,67.1,47.3,59.1,67.1,47.3,59.1,47.4,67,0,0,0,,0,0,14.7,8.7,18,1022.9,58.2,21.3,233.1,20,9,,2022-06-14T05:17:56,2022-06-14T22:03:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/15/22,72.2,51.8,63.3,72.2,51.8,63.3,50.7,65.8,0,0,0,,0,0,19.7,11.2,46.5,1019.7,45.1,21.2,297,25.6,9,,2022-06-15T05:17:47,2022-06-15T22:04:14,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/16/22,73.7,52.1,65,73.7,52.1,65,49.6,58.9,0,0,0,,0,0,20.4,8.5,69.5,1022.4,48.4,22.4,299.6,25.9,9,,2022-06-16T05:17:42,2022-06-16T22:04:43,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/17/22,82.9,59.1,71.4,81.8,59.1,71.2,54,57.2,0,0,0,,0,0,23.3,14.2,193.5,1021.6,80.2,21.4,224.1,19.3,6,,2022-06-17T05:17:40,2022-06-17T22:05:09,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/18/22,74.9,60.2,68.4,74.9,60.2,68.4,58.1,70.3,0,0,0,,0,0,24.2,14.8,6.8,1016.5,38.3,18.6,270.3,23.2,8,,2022-06-18T05:17:41,2022-06-18T22:05:31,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/19/22,63.5,54.8,58.4,63.5,54.8,58.4,49.5,72.6,0.062,100,25,rain,0,0,27.9,20,8.9,1013.1,94.1,19.1,136.2,11.8,7,,2022-06-19T05:17:45,2022-06-19T22:05:51,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/20/22,64.2,53,59.3,64.2,53,59.3,49.3,70.3,0,0,0,,0,0,24.1,15.4,335.1,1016.5,66.8,19.2,282.3,24.5,10,,2022-06-20T05:17:53,2022-06-20T22:06:07,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,remote,06269099999,06257099999"
amsterdam,6/21/22,68.5,47.5,59.5,68.5,47.5,59.5,50.6,74.3,0,0,0,,0,0,17,10.3,11,1015.8,69,16.5,265.1,22.9,8,,2022-06-21T05:18:04,2022-06-21T22:06:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/22/22,73.6,48.9,63.3,73.6,48.9,63.3,50.9,67.8,0,0,0,,0,0,17.9,13,37.4,1013.8,14.1,16.1,316,27.1,9,,2022-06-22T05:18:17,2022-06-22T22:06:31,0.77,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/23/22,84.3,58,71.2,84.9,58,71.3,58.8,67.4,0,0,0,,0,0,21.2,12.3,103.1,1010.8,33,18.1,270.6,23.4,8,,2022-06-23T05:18:34,2022-06-23T22:06:37,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/24/22,71.3,63.8,68,71.3,63.8,68,61,78.9,0.852,100,50,rain,0,0,22.5,15.2,253.3,1006.6,93.4,15.8,145,12.4,6,,2022-06-24T05:18:54,2022-06-24T22:06:41,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/25/22,71,60.7,65,71,60.7,65,58.8,80.9,0.146,100,29.17,rain,0,0,17.7,12.5,215.9,1010.3,80.9,15.9,163.5,14.1,8,,2022-06-25T05:19:18,2022-06-25T22:06:41,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/26/22,69.3,59.5,64.3,69.3,59.5,64.3,56.4,76.8,0.073,100,12.5,rain,0,0,19.5,12.7,181.7,1014.3,89.8,16.5,193.5,16.7,6,,2022-06-26T05:19:44,2022-06-26T22:06:38,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/27/22,67.3,57.8,62.6,67.3,57.8,62.6,55.9,78.9,0.117,100,16.67,rain,0,0,33.8,14.1,210.8,1016.5,81.9,20.4,56.7,5,2,,2022-06-27T05:20:13,2022-06-27T22:06:32,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/28/22,71.8,55,63.7,71.8,55,63.7,52.1,68.2,0,0,0,,0,0,19.3,12.3,186.5,1019.8,13.6,20.2,315.9,27.3,10,,2022-06-28T05:20:45,2022-06-28T22:06:23,0.98,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/29/22,79.2,59.8,69,79.2,59.8,69,55.2,62.6,0,0,0,,0,0,22.2,12.9,112.9,1014,40.8,23.7,270.8,23.3,10,,2022-06-29T05:21:20,2022-06-29T22:06:10,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,6/30/22,69.9,56.2,63.9,69.9,56.2,63.9,57.2,79.6,0.287,100,20.83,rain,0,0,25.6,17.3,295.6,1012.1,66.3,17.8,222.4,19.1,8,,2022-06-30T05:21:57,2022-06-30T22:05:54,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/1/22,67.3,56,61.2,67.3,56,61.2,53.1,75.6,0.207,100,29.17,rain,0,0,25.1,17.6,221.2,1016.7,59.3,17.8,197.2,17,8,,2022-07-01T05:22:38,2022-07-01T22:05:35,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/2/22,72.3,54.9,64.1,72.3,54.9,64.1,51.2,64.6,0,0,0,,0,0,21.3,13.7,207.8,1020.2,46.3,24.6,225,19.4,8,,2022-07-02T05:23:21,2022-07-02T22:05:12,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/3/22,67.7,59.3,63.5,67.7,59.3,63.5,54.7,73.2,0.006,100,8.33,rain,0,0,21.1,14.7,266,1018.4,62.3,24.6,136.3,11.8,8,,2022-07-03T05:24:07,2022-07-03T22:04:47,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/4/22,68.7,55,62.7,68.7,55,62.7,52.2,70.2,0,0,0,,0,0,24.1,15.6,260.4,1020.1,40.4,21.4,251.9,21.7,9,,2022-07-04T05:24:55,2022-07-04T22:04:18,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/5/22,66.6,56,61.4,66.6,56,61.4,50.9,69.2,0,0,0,,0,0,24.2,17.1,291.6,1022.9,62.8,23.2,165.6,14.2,5,,2022-07-05T05:25:47,2022-07-05T22:03:46,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/6/22,68.8,52.5,61.6,68.8,52.5,61.6,50.9,69,0,0,0,,0,0,24.2,17.4,268.3,1024.8,77.9,25,238.7,20.5,9,,2022-07-06T05:26:40,2022-07-06T22:03:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/7/22,65.1,59.3,61.9,65.1,59.3,61.9,54,75.8,0.013,100,29.17,rain,0,0,33.6,19.5,316.2,1024,96.9,15.4,78.4,6.9,4,,2022-07-07T05:27:36,2022-07-07T22:02:32,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/8/22,70.9,52.1,62.9,70.9,52.1,62.9,54.3,74.5,0,0,0,,0,0,22,14.7,286,1030.8,57.4,20.5,264.2,22.9,8,,2022-07-08T05:28:34,2022-07-08T22:01:51,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/9/22,67.5,58.7,63,67.5,58.7,63,55.1,76.5,0,0,0,,0,0,24.4,17.4,326.3,1028.1,93.3,19.1,201.3,17.4,8,,2022-07-09T05:29:35,2022-07-09T22:01:07,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/10/22,68,56.6,62.6,68,56.6,62.6,53.8,73.3,0,0,0,,0,0,22.9,14.7,302.6,1026.5,90.5,23.9,171.1,14.8,7,,2022-07-10T05:30:38,2022-07-10T22:00:20,0.39,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/11/22,72.4,60.9,64.8,72.4,60.9,64.8,58.3,80.3,0.002,100,4.17,rain,0,0,16.6,9.8,6.6,1024.5,97,22.5,204.7,17.9,9,,2022-07-11T05:31:42,2022-07-11T21:59:29,0.42,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/12/22,78.2,57,69,78.2,57,69,58.9,72.8,0,0,0,,0,0,15.4,8.6,187.3,1023.9,88.3,19.8,221.6,19.1,8,,2022-07-12T05:32:49,2022-07-12T21:58:36,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/13/22,76.9,59.1,70.5,76.9,59.1,70.5,59.4,68.6,0.012,100,8.33,rain,0,0,20.4,13.1,290,1020.4,83.8,20.7,240.1,20.6,9,,2022-07-13T05:33:58,2022-07-13T21:57:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/14/22,69.6,50.9,61.9,69.6,50.9,61.9,51.8,71.1,0,0,0,,0,0,22.1,14.9,326.9,1021.5,63.3,21.5,224.1,19.4,9,,2022-07-14T05:35:09,2022-07-14T21:56:41,0.52,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/15/22,69.1,52.6,62.2,69.1,52.6,62.2,50.4,66.3,0,0,0,,0,0,24.2,14.7,281.3,1022.8,61.8,24.9,225.3,19.1,7,,2022-07-15T05:36:22,2022-07-15T21:55:40,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/16/22,67.5,56.8,63.7,67.5,56.8,63.7,51.2,64.9,0.013,100,8.33,rain,0,0,22.4,14.6,329.3,1024.4,56.6,24.4,288,24.9,9,,2022-07-16T05:37:36,2022-07-16T21:54:36,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/17/22,75.7,50.7,64.2,75.7,50.7,64.2,51.1,65.5,0,0,0,,0,0,13.4,7.1,106.5,1027,72.7,22.8,307.7,26.5,8,,2022-07-17T05:38:52,2022-07-17T21:53:29,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/18/22,87.2,59.9,73.6,84.7,59.9,72.9,52.5,51.9,0,0,0,,0,0,12.8,6.8,171.8,1021.9,64.3,23.8,263.8,22.7,8,,2022-07-18T05:40:10,2022-07-18T21:52:19,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/19/22,95.7,66,81.2,93.9,66,80.4,56.6,47,0,0,0,,0,0,21,12.1,120.2,1016,5.6,23.5,239.5,20.6,8,,2022-07-19T05:41:29,2022-07-19T21:51:07,0.69,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/20/22,79.8,68.9,74.9,79.8,68.9,74.9,59.4,59.7,0.004,100,8.33,rain,0,0,29.9,18.8,226.8,1015.4,48.2,18,188.5,16.3,7,,2022-07-20T05:42:50,2022-07-20T21:49:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/21/22,69,60.5,64.8,69,60.5,64.8,61.3,88.9,0.308,100,50,rain,0,0,28.3,16.5,279,1018.1,98.5,10.3,37.8,3.2,2,,2022-07-21T05:44:12,2022-07-21T21:48:35,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/22/22,66.6,59.3,62.8,66.6,59.3,62.8,53.4,71.9,0.001,100,4.17,rain,0,0,14.8,8.4,339,1020.8,96.9,24.7,136.3,11.7,5,,2022-07-22T05:45:36,2022-07-22T21:47:15,0.79,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/23/22,74.1,52.2,64.4,74.1,52.2,64.4,53.8,71,0,0,0,,0,0,15.1,8.1,314.7,1019.5,53.8,22.2,259.9,22.4,9,,2022-07-23T05:47:01,2022-07-23T21:45:53,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/24/22,82.8,62,72.1,82.9,62,72.2,58.5,64.1,0,0,0,,0,0,23.2,16.9,205.6,1016.3,55,21.1,246.3,21.5,8,,2022-07-24T05:48:27,2022-07-24T21:44:29,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/25/22,72.7,66.4,69.7,72.7,66.4,69.7,59.9,71.3,0.001,100,4.17,rain,0,0,40.5,23.8,244.3,1009.6,89.9,19.4,134.5,11.7,6,,2022-07-25T05:49:54,2022-07-25T21:43:03,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/26/22,66.9,58.1,63.6,66.9,58.1,63.6,54.5,73.2,0.32,100,12.5,rain,0,0,22,13.1,324.4,1016.6,92,20.1,128,11.1,5,,2022-07-26T05:51:22,2022-07-26T21:41:34,0.92,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/27/22,66.7,55.2,61,66.7,55.2,61,49.7,67.3,0.005,100,4.17,rain,0,0,17.7,11.4,358.6,1020.8,75,24.7,179.8,15.6,8,,2022-07-27T05:52:51,2022-07-27T21:40:03,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/28/22,69.1,54.6,62,69.1,54.6,62,49.1,63.9,0,0,0,,0,0,22,14.8,62.5,1019.4,94.4,25.3,226.6,19.3,9,,2022-07-28T05:54:21,2022-07-28T21:38:30,0,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/29/22,73.9,59,65.5,73.9,59,65.5,54.2,68,0,0,0,,0,0,19.8,13.7,25,1017.7,71.6,23.1,274.4,23.8,9,,2022-07-29T05:55:52,2022-07-29T21:36:55,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/30/22,72.2,56.2,65.2,72.2,56.2,65.2,55.3,72.2,0,0,0,,0,0,18.8,8.9,288.9,1018.7,56.9,20.5,225.4,19.3,8,,2022-07-30T05:57:24,2022-07-30T21:35:18,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,7/31/22,68.6,64.5,66.6,68.6,64.5,66.6,62.9,88,0.161,100,4.17,rain,0,0,28,18.2,231.6,1015.6,96.9,12.4,36.5,3.2,1,,2022-07-31T05:58:56,2022-07-31T21:33:39,0.09,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,8/1/22,71.4,57.9,65.9,71.4,57.9,65.9,56.8,74.7,0.012,100,29.17,rain,0,0,24.4,10,4.2,1018.2,81.8,16.4,228.6,19.8,7,,2022-08-01T06:00:30,2022-08-01T21:31:58,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,8/2/22,77,57.7,67.9,77,57.7,67.9,57.1,68.9,0,0,0,,0,0,28.8,17.6,210.8,1016.4,75.1,22.2,193.9,16.8,6,,2022-08-02T06:02:03,2022-08-02T21:30:15,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
